Id,CreationDate,PostId,RelatedPostId,LinkTypeId
214846,2011-07-02T11:14:43.003,4607,2369,1
533060,2014-07-03T06:06:28.893,4618,23305,1
218728,2011-07-06T03:24:21.123,4620,190,1
217322,2011-07-04T04:06:56.503,4635,4202,1
217624,2011-07-04T15:05:45.137,4640,2583,1
463379,2013-02-18T03:03:26.337,4640,2583,3
218601,2011-07-05T21:03:00.530,4658,141,1
218600,2011-07-05T21:03:00.530,4658,937,1
218602,2011-07-05T21:17:07.430,4658,1529,1
218805,2011-07-06T05:05:31.357,4674,959,1
218804,2011-07-06T05:05:31.357,4674,4285,1
220856,2011-07-08T17:41:59.220,4736,4164,1
221609,2011-07-09T19:44:07.053,4740,502,1
221107,2011-07-09T00:34:40.397,4740,3408,1
221558,2011-07-09T18:22:28.620,4753,244,1
652055,2016-02-11T03:45:01.780,4762,244,1
536438,2014-07-14T04:09:27.477,4762,4319,1
372437,2012-03-24T15:43:22.907,4762,8664,1
536439,2014-07-14T04:09:27.477,4762,8678,1
536440,2014-07-14T04:13:06.773,4762,10396,1
480749,2013-05-08T17:05:29.110,4780,9641,1
225260,2011-07-12T09:55:06.213,4799,2790,1
226312,2011-07-13T07:01:45.227,4806,5,1
226036,2011-07-13T04:24:50.997,4813,4530,1
228516,2011-07-15T01:27:53.620,4813,4690,1
232270,2011-07-18T18:38:54.077,4813,4833,1
227488,2011-07-14T02:13:38.820,4856,2781,1
227515,2011-07-14T02:16:34.780,4856,4817,1
227514,2011-07-14T02:16:34.780,4856,4830,1
228768,2011-07-15T06:19:23.607,4873,296,1
228767,2011-07-15T06:19:23.607,4873,2488,1
230969,2011-07-17T14:44:52.490,4904,141,1
397721,2012-07-23T06:53:17.077,4913,6172,1
232521,2011-07-18T21:37:11.660,4918,20,1
395478,2012-07-12T18:52:28.410,4933,2781,1
394733,2012-07-09T00:37:54.590,4933,3412,1
515196,2014-03-21T05:43:24.123,4933,11141,1
232872,2011-07-19T01:22:49.510,4938,2787,1
240543,2011-07-28T22:10:33.480,4967,4460,1
234574,2011-07-20T19:13:43.937,4971,132,1
234573,2011-07-20T19:13:43.937,4971,2787,1
234725,2011-07-21T03:22:39.047,4975,4971,1
234827,2011-07-21T05:39:15.953,4979,228,1
234826,2011-07-21T05:39:15.953,4979,1506,1
687787,2016-07-11T00:09:06.323,5006,1980,1
705204,2016-09-21T03:12:54.970,5020,9764,1
235879,2011-07-23T01:20:04.340,5027,89,1
235878,2011-07-23T01:20:04.340,5027,2781,1
236930,2011-07-24T21:13:46.173,5043,2824,1
237481,2011-07-25T12:43:52.910,5052,4118,1
239034,2011-07-27T09:20:28.480,5076,1696,1
239939,2011-07-28T11:34:13.023,5076,2703,1
239940,2011-07-28T11:34:13.023,5076,2903,1
239512,2011-07-27T20:15:13.397,5084,689,1
239261,2011-07-27T14:30:38.920,5084,4813,1
246197,2011-08-02T00:47:41.997,5094,1826,1
239738,2011-07-28T01:50:39.010,5094,5076,1
240041,2011-07-28T14:20:33.190,5106,244,1
240467,2011-07-28T20:48:24.133,5111,244,1
250304,2011-08-04T18:21:02.307,5119,5006,1
241619,2011-07-29T16:15:32.627,5124,5114,1
245896,2011-08-01T20:42:27.027,5129,2908,1
246223,2011-08-02T01:24:10.810,5169,4975,1
246949,2011-08-02T13:59:34.697,5173,5169,1
247752,2011-08-02T21:25:20.917,5176,5206,1
370059,2012-03-11T23:13:06.247,5187,5602,1
247225,2011-08-02T17:09:16.643,5195,3470,1
247701,2011-08-02T21:23:55.713,5206,5176,1
404423,2012-08-20T17:47:01.027,5251,8852,1
1341797,2022-05-29T06:41:46.143,5251,13401,1
1210210,2020-09-30T22:50:37.620,5251,41808,1
1210997,2020-10-03T09:22:19.713,5251,46810,1
250855,2011-08-05T10:50:43.253,5284,2787,1
251081,2011-08-05T19:52:44.843,5297,2787,1
251232,2011-08-06T00:38:53.767,5302,5284,1
252433,2011-08-07T17:29:48.537,5321,3868,1
252984,2011-08-08T09:57:21.300,5333,5136,1
253736,2011-08-09T08:04:56.437,5353,5336,1
253735,2011-08-09T08:04:56.437,5353,5350,1
253837,2011-08-09T11:55:16.080,5360,3902,1
254413,2011-08-09T20:06:10.773,5364,452,1
1033465,2019-02-27T09:49:40.020,5380,59213,1
261316,2011-08-15T04:25:54.613,5384,3341,1
1312866,2021-12-23T17:17:59.043,5409,244,1
1312867,2021-12-23T17:17:59.043,5409,52592,1
1312868,2021-12-23T17:17:59.043,5409,67940,1
1312865,2021-12-23T17:17:59.043,5409,73767,1
1312869,2021-12-23T17:17:59.043,5409,81779,1
1312870,2021-12-23T17:17:59.043,5409,82143,1
257764,2011-08-12T16:51:37.500,5417,5343,1
260215,2011-08-14T10:22:45.893,5446,2188,1
261967,2011-08-15T16:04:31.537,5446,5136,1
262968,2011-08-16T12:31:52.297,5487,5474,1
263269,2011-08-16T15:21:12.313,5488,4618,1
265595,2011-08-19T00:47:50.320,5539,44,1
266097,2011-08-19T13:26:19.327,5546,471,1
266071,2011-08-19T13:25:54.650,5546,2744,1
266148,2011-08-19T13:55:10.153,5558,1952,1
269674,2011-08-22T16:18:13.470,5611,296,1
269675,2011-08-22T16:18:13.470,5611,2355,1
269676,2011-08-22T16:18:13.470,5611,2488,1
1320804,2022-02-23T16:59:30.687,5612,244,1
272302,2011-08-25T04:45:45.233,5666,5550,1
272303,2011-08-25T04:56:09.077,5685,5666,1
273281,2011-08-26T13:32:17.867,5701,141,1
273280,2011-08-26T13:32:17.867,5701,3164,1
273279,2011-08-26T13:32:17.863,5701,4904,1
273907,2011-08-26T21:31:02.453,5718,623,1
274858,2011-08-27T21:07:13.303,5730,5656,1
463380,2013-02-18T03:03:26.337,5730,5656,3
662526,2016-04-05T21:14:11.487,5732,37399,1
276010,2011-08-28T20:16:33.177,5734,3815,1
277761,2011-08-29T23:09:49.610,5762,370,1
278837,2011-08-30T17:20:08.377,5778,244,1
280488,2011-08-31T19:18:16.457,5806,1950,1
281593,2011-09-01T02:28:52.793,5806,4530,1
281516,2011-09-01T01:17:54.340,5814,1333,1
281515,2011-09-01T01:17:54.340,5814,5739,1
281514,2011-09-01T00:40:58.620,5815,4203,1
281567,2011-09-01T02:00:37.350,5815,4486,1
463381,2013-02-18T03:03:26.337,5815,4486,3
283119,2011-09-02T03:29:26.153,5836,592,1
283946,2011-09-02T20:01:07.153,5846,3906,1
284322,2011-09-03T02:59:15.900,5853,5825,1
285426,2011-09-04T06:30:19.970,5857,244,1
285374,2011-09-04T06:14:48.903,5857,1726,1
285400,2011-09-04T06:25:14.730,5857,1865,1
285323,2011-09-04T06:02:56.800,5857,4141,1
286977,2011-09-05T04:41:44.393,5869,5136,1
287253,2011-09-05T13:14:29.690,5877,573,1
288054,2011-09-06T12:55:41.240,5895,1827,1
288730,2011-09-06T21:24:51.220,5916,5883,1
289156,2011-09-07T08:58:22.313,5927,592,1
289632,2011-09-07T17:16:08.650,5941,3868,1
289683,2011-09-07T18:38:57.370,5941,5343,1
750267,2017-03-29T19:56:52.750,5941,45958,1
289759,2011-09-07T19:26:41.860,5950,318,1
289985,2011-09-07T22:56:39.700,5950,5941,1
290636,2011-09-08T17:53:28.860,5955,1601,1
294538,2011-09-12T05:31:50.687,5996,5955,1
407944,2012-09-02T04:34:20.100,5996,10069,1
463382,2013-02-18T03:03:26.337,5996,10069,3
295164,2011-09-12T18:51:51.530,6021,244,1
293987,2011-09-11T17:02:26.330,6021,5857,1
610798,2015-08-21T04:16:36.413,6024,9092,1
610797,2015-08-21T04:16:36.413,6024,14334,1
610796,2015-08-21T04:16:36.413,6024,28836,1
610799,2015-08-21T04:16:36.413,6024,31880,1
296740,2011-09-13T16:13:25.533,6067,5927,1
296817,2011-09-13T16:51:29.107,6071,4204,1
296816,2011-09-13T16:51:29.103,6071,5350,1
297318,2011-09-13T22:50:03.037,6088,2120,1
298369,2011-09-14T19:19:56.580,6100,6087,1
303222,2011-09-19T14:59:04.760,6168,6177,1
302670,2011-09-19T03:57:23.697,6172,4913,1
303171,2011-09-19T14:57:27.453,6177,6168,1
304449,2011-09-20T18:33:16.367,6181,60,1
304448,2011-09-20T18:33:16.367,6181,1429,1
305977,2011-09-21T15:21:22.450,6207,6119,1
305951,2011-09-21T15:12:20.863,6212,1752,1
586430,2015-05-14T16:33:53.483,6240,29231,1
308030,2011-09-23T17:14:45.707,6252,5136,1
308029,2011-09-23T17:10:17.390,6252,5333,1
308028,2011-09-23T17:10:17.387,6252,5869,1
310731,2011-09-26T16:33:17.883,6270,6135,1
312307,2011-09-27T21:07:57.190,6282,244,1
322264,2011-10-05T02:49:15.097,6282,6355,1
377750,2012-04-21T16:37:19.500,6282,6397,1
314858,2011-09-29T16:28:13.757,6316,3600,1
323115,2011-10-05T19:00:37.983,6323,3897,1
315836,2011-09-30T05:28:21.720,6323,5906,1
321513,2011-10-04T16:25:45.547,6363,5409,1
1119966,2019-12-23T22:17:10.740,6363,24331,1
1478579,2024-02-26T11:09:15.767,6397,89601,1
324441,2011-10-07T01:46:07.243,6399,167,1
424973,2012-11-14T23:16:02.100,6415,5662,1
327718,2011-10-10T01:16:21.500,6429,2923,1
332744,2011-10-13T20:31:15.060,6464,6444,1
332820,2011-10-13T21:07:39.820,6485,3556,1
332821,2011-10-13T21:07:39.820,6485,6157,1
1211740,2020-10-05T20:19:11.780,6485,69808,1
337097,2011-10-17T15:57:33.180,6514,3390,1
339373,2011-10-19T16:19:50.147,6558,6255,1
341327,2011-10-20T20:43:50.377,6559,5463,1
341326,2011-10-20T20:43:50.377,6559,5685,1
339749,2011-10-19T19:01:01.973,6585,1282,1
339775,2011-10-19T19:25:33.957,6585,1285,1
341779,2011-10-21T06:32:32.673,6641,1073,1
342380,2011-10-21T19:26:32.833,6641,3868,1
341478,2011-10-20T23:44:52.323,6641,6567,1
993805,2018-08-04T18:00:30.290,6671,52267,1
425589,2012-11-17T15:03:42.023,6691,827,1
425590,2012-11-17T15:03:42.023,6691,3532,1
425588,2012-11-17T15:03:42.023,6691,3549,1
347156,2011-10-26T06:22:30.370,6703,4136,1
347807,2011-10-27T00:21:06.877,6714,6693,1
348686,2011-11-01T13:42:10.240,6769,1743,1
348737,2011-11-01T16:52:31.383,6772,244,1
349075,2011-11-03T03:23:53.023,6784,6772,1
348875,2011-11-02T04:10:45.117,6785,6784,1
349558,2011-11-08T01:20:40.580,6827,6407,1
349893,2011-11-10T04:16:22.487,6842,884,1
540254,2014-08-09T12:51:11.127,6843,244,1
349914,2011-11-10T07:13:11.513,6843,2787,1
350845,2011-11-17T17:22:54.687,6862,244,1
350287,2011-11-12T21:11:57.383,6865,1168,1
350177,2011-11-12T02:57:24.260,6865,2767,1
350994,2011-11-18T02:10:05.617,6916,3498,1
350900,2011-11-17T18:16:12.870,6916,6922,1
350917,2011-11-17T20:31:36.297,6921,689,1
350915,2011-11-17T20:31:36.297,6921,2431,1
350916,2011-11-17T20:31:36.297,6921,2434,1
350918,2011-11-17T20:31:36.297,6921,6415,1
1008478,2018-10-11T09:49:45.043,6922,40542,1
430289,2012-12-10T11:30:59.827,6989,13573,1
351748,2011-11-22T18:05:47.500,6991,2558,1
351812,2011-11-22T22:53:02.143,7000,4423,1
352585,2011-11-28T09:08:54.933,7065,6959,1
352785,2011-11-29T22:16:03.260,7077,244,1
352786,2011-11-29T22:18:11.200,7078,7077,1
354164,2011-12-07T00:01:52.107,7081,2681,1
463383,2013-02-18T03:03:26.337,7081,2681,3
352997,2011-11-30T05:29:35.927,7092,6727,1
637320,2015-11-20T15:23:21.070,7119,35645,1
353312,2011-12-01T19:51:05.853,7127,1666,1
353262,2011-12-01T09:19:50.523,7127,5927,1
535102,2014-07-10T21:51:36.810,7133,21330,1
1178693,2020-07-09T03:02:01.213,7133,69225,1
483761,2013-06-01T03:56:32.257,7154,5745,1
360003,2012-01-16T01:07:46.467,7169,4281,1
353539,2011-12-02T19:36:02.753,7177,1667,1
354064,2011-12-06T03:53:47.330,7177,7228,1
353973,2011-12-05T15:05:38.850,7211,6671,1
463384,2013-02-18T03:03:26.337,7211,6671,3
354037,2011-12-06T03:52:11.140,7228,4530,1
354038,2011-12-06T03:52:11.140,7228,7177,1
354341,2011-12-08T03:48:33.950,7245,6724,1
354494,2011-12-09T04:30:28.770,7245,7228,1
354453,2011-12-08T18:17:12.420,7256,995,1
354444,2011-12-08T14:34:06.930,7256,7257,1
354418,2011-12-08T14:33:07.007,7257,7256,1
355025,2011-12-12T21:39:26.887,7295,4039,1
355111,2011-12-13T05:30:57.990,7301,463,1
355113,2011-12-13T05:30:57.990,7301,3374,1
355112,2011-12-13T05:30:57.990,7301,6157,1
356100,2011-12-19T18:05:08.050,7352,7350,1
356651,2011-12-24T04:01:53.340,7409,7413,1
372814,2012-03-26T21:29:49.690,7413,573,1
356625,2011-12-24T04:00:35.540,7413,7409,1
356821,2011-12-25T22:11:36.220,7420,6807,1
356822,2011-12-25T22:11:36.220,7420,6843,1
357136,2011-12-28T21:20:14.023,7444,3374,1
357426,2011-12-30T15:02:40.340,7465,6238,1
357462,2011-12-30T19:23:28.790,7472,2568,1
357926,2012-01-03T03:47:38.893,7494,6785,1
358025,2012-01-03T11:23:36.020,7499,1549,1
358040,2012-01-03T16:12:28.783,7499,4164,1
358359,2012-01-05T21:46:06.613,7527,244,1
483127,2013-05-27T20:49:00.313,7527,15411,1
358530,2012-01-07T18:06:48.097,7545,3868,1
358595,2012-01-08T00:51:11.573,7559,1678,1
463385,2013-02-18T03:03:26.337,7559,1678,3
358728,2012-01-08T11:22:09.770,7570,3449,1
358785,2012-01-08T13:57:21.510,7573,4606,1
358844,2012-01-08T18:44:25.860,7577,1147,1
358842,2012-01-08T18:44:25.857,7577,2781,1
358843,2012-01-08T18:44:25.860,7577,3720,1
359019,2012-01-09T19:31:21.903,7597,5132,1
493487,2013-08-24T14:50:08.623,7610,14824,1
878123,2018-01-30T15:07:35.067,7613,2656,1
879035,2018-02-02T04:10:50.180,7613,2656,3
459585,2013-01-31T12:18:49.210,7661,11124,1
359720,2012-01-13T17:38:03.827,7669,3549,1
359869,2012-01-14T22:28:19.610,7685,5319,1
463386,2013-02-18T03:03:26.337,7685,5319,3
360453,2012-01-18T09:29:35.143,7736,573,1
360454,2012-01-18T09:29:35.143,7736,689,1
360457,2012-01-18T09:36:47.070,7736,937,1
360451,2012-01-18T09:29:35.140,7736,1073,1
360452,2012-01-18T09:29:35.140,7736,2096,1
360456,2012-01-18T09:36:47.070,7736,3902,1
360586,2012-01-19T00:01:13.890,7752,228,1
360588,2012-01-19T00:01:13.893,7752,1507,1
360590,2012-01-19T00:01:13.893,7752,2658,1
360587,2012-01-19T00:01:13.893,7752,2756,1
360589,2012-01-19T00:01:13.893,7752,4979,1
360656,2012-01-19T16:33:03.123,7763,1482,1
360630,2012-01-19T16:29:14.797,7763,1715,1
360657,2012-01-19T16:33:03.123,7763,4856,1
360864,2012-01-20T18:26:50.820,7780,1579,1
361328,2012-01-24T09:48:53.030,7821,2528,1
361792,2012-01-26T18:14:10.813,7855,60,1
361791,2012-01-26T18:14:10.813,7855,89,1
361790,2012-01-26T18:14:10.813,7855,1429,1
361916,2012-01-27T15:20:45.720,7865,6843,1
361936,2012-01-27T19:28:53.930,7870,7865,1
362031,2012-01-28T00:22:06.977,7878,52,1
362181,2012-01-28T21:48:48.173,7879,1429,1
362180,2012-01-28T21:48:48.173,7879,2781,1
362179,2012-01-28T21:48:48.173,7879,3720,1
362938,2012-02-01T15:22:01.960,7905,6019,1
1293813,2021-08-16T17:00:09.050,7928,7420,1
1293812,2021-08-16T16:59:11.857,7928,52592,1
599510,2015-07-15T02:50:35.987,7979,244,1
363513,2012-02-05T21:57:56.467,7979,2767,1
363514,2012-02-05T21:57:56.473,7979,2795,1
363769,2012-02-07T21:04:42.950,7997,7753,1
363979,2012-02-08T17:22:04.643,8004,1950,1
364232,2012-02-09T14:27:44.097,8006,3532,1
364137,2012-02-09T04:35:54.930,8015,3221,1
364124,2012-02-09T01:09:44.507,8015,5528,1
519298,2014-04-27T01:36:41.017,8030,26,1
364429,2012-02-11T00:19:31.250,8049,4274,1
365434,2012-02-16T14:19:54.530,8124,4203,1
1457318,2023-11-01T15:36:14.870,8137,1474,1
365807,2012-02-19T02:06:50.430,8151,865,1
365914,2012-02-19T06:55:59.170,8157,59,1
518969,2014-04-24T07:01:20.473,8157,244,1
1304242,2021-10-28T04:35:36.227,8157,80748,1
366160,2012-02-20T16:05:22.417,8158,2767,1
366204,2012-02-20T20:13:40.723,8175,6423,1
366205,2012-02-20T20:13:40.723,8175,6493,1
775743,2017-06-22T07:47:15.517,8214,16794,1
367312,2012-02-26T21:37:28.290,8262,884,1
414062,2012-09-25T18:28:44.593,8262,11017,1
367704,2012-02-28T04:28:44.240,8275,6379,1
368108,2012-03-01T01:22:13.043,8313,2925,1
746540,2017-03-06T20:53:25.017,8325,2703,1
747218,2017-03-10T14:14:10.527,8325,2703,3
368600,2012-03-03T18:56:12.700,8371,722,1
369279,2012-03-07T19:06:46.443,8425,8378,1
369294,2012-03-07T20:04:49.140,8428,8278,1
404019,2012-08-18T11:59:36.430,8502,2767,1
370255,2012-03-12T22:54:51.300,8502,6419,1
370350,2012-03-13T13:30:17.997,8502,8485,1
1219017,2020-11-19T18:10:57.317,8548,73453,1
371455,2012-03-20T18:10:11.447,8603,8599,1
371561,2012-03-21T01:15:05.883,8608,5264,1
372400,2012-03-24T14:02:49.933,8662,530,1
372444,2012-03-24T16:58:32.623,8664,2711,1
372408,2012-03-24T15:08:31.200,8664,4762,1
372614,2012-03-25T13:57:43.933,8664,8678,1
372508,2012-03-25T06:25:01.093,8673,8000,1
372630,2012-03-25T15:45:20.243,8674,7413,1
463387,2013-02-18T03:03:26.337,8674,7413,3
372588,2012-03-25T13:57:28.093,8678,8664,1
373003,2012-03-27T23:18:57.280,8702,2908,1
373195,2012-03-28T18:21:41.787,8716,320,1
373253,2012-03-29T00:35:29.840,8725,8000,1
374127,2012-04-02T23:55:43.163,8729,8781,1
404646,2012-08-21T19:02:16.760,8740,437,1
475302,2013-03-20T13:55:21.420,8781,14821,1
374617,2012-04-05T02:44:09.813,8832,1751,1
374618,2012-04-05T02:44:26.840,8832,2392,1
374615,2012-04-05T02:42:40.093,8832,3897,1
404422,2012-08-20T17:46:30.153,8852,5251,1
374935,2012-04-07T03:32:49.407,8859,6015,1
374853,2012-04-06T20:02:33.650,8865,692,1
375007,2012-04-07T12:29:28.217,8872,5274,1
390740,2012-06-21T19:37:57.420,8903,9699,1
375930,2012-04-11T19:14:17.427,8905,623,1
375477,2012-04-09T17:36:25.827,8909,8021,1
376133,2012-04-13T02:57:56.843,8958,1474,1
376128,2012-04-13T02:08:54.420,8958,5829,1
376134,2012-04-13T02:59:01.130,8958,8022,1
376102,2012-04-12T18:16:52.640,8958,8137,1
375935,2012-04-11T20:12:54.030,8962,141,1
376390,2012-04-14T21:20:59.170,9003,5145,1
376712,2012-04-15T18:50:39.150,9025,5855,1
377787,2012-04-21T19:52:29.387,9033,1817,1
376945,2012-04-16T18:05:57.780,9042,3549,1
377036,2012-04-16T19:47:37.420,9043,4607,1
377039,2012-04-16T20:05:21.167,9052,592,1
377076,2012-04-16T22:29:03.150,9055,4922,1
610788,2015-08-21T04:15:28.140,9092,6024,1
610790,2015-08-21T04:15:28.140,9092,14334,1
610789,2015-08-21T04:15:28.140,9092,28836,1
610791,2015-08-21T04:15:28.140,9092,31880,1
378068,2012-04-23T03:12:01.547,9112,518,1
378545,2012-04-25T15:02:25.447,9122,7870,1
378571,2012-04-25T19:22:56.427,9131,9067,1
378426,2012-04-24T20:30:15.740,9145,3062,1
463389,2013-02-18T03:03:26.337,9145,3062,3
378687,2012-04-26T00:51:00.860,9158,7870,1
379366,2012-04-30T03:38:15.933,9195,845,1
1218733,2020-11-13T23:58:14.823,9196,73341,1
379712,2012-05-01T04:40:38.973,9221,2781,1
463390,2013-02-18T03:03:26.337,9221,2781,3
379699,2012-05-01T02:46:59.777,9225,9191,1
379871,2012-05-01T19:30:19.133,9237,296,1
379872,2012-05-01T19:30:19.133,9237,2197,1
557486,2014-11-27T00:22:05.197,9238,25196,1
498161,2013-10-04T05:21:10.657,9267,10245,1
478132,2013-04-16T20:48:34.840,9277,7669,1
491555,2013-08-07T14:31:14.193,9308,3727,1
491554,2013-08-07T14:28:52.277,9308,4555,1
382482,2012-05-14T17:11:18.040,9308,6616,1
381647,2012-05-10T16:06:37.970,9362,166,1
382123,2012-05-12T17:17:15.433,9394,5136,1
382124,2012-05-12T17:17:15.433,9394,6252,1
493159,2013-08-21T13:59:38.813,9410,17199,1
383076,2012-05-17T14:01:55.550,9445,1060,1
382800,2012-05-16T03:27:46.980,9445,1617,1
383077,2012-05-17T14:01:55.550,9445,8628,1
382909,2012-05-16T15:41:37.673,9449,1505,1
533059,2014-07-03T06:02:13.033,9510,23305,1
384393,2012-05-24T10:22:50.650,9529,9384,1
384494,2012-05-25T01:31:32.017,9542,6741,1
384693,2012-05-25T22:44:18.833,9551,1666,1
384692,2012-05-25T22:44:18.833,9551,7127,1
385061,2012-05-27T20:20:56.827,9583,4858,1
385066,2012-05-27T20:51:28.750,9584,8469,1
385092,2012-05-28T04:03:32.650,9584,9238,1
385605,2012-05-30T00:46:47.327,9622,1432,1
385815,2012-05-30T23:31:15.200,9640,8456,1
386488,2012-06-01T17:32:43.353,9707,3456,1
387312,2012-06-05T21:55:30.820,9720,5291,1
387142,2012-06-04T20:42:30.353,9745,9734,1
387526,2012-06-07T09:20:24.093,9764,5020,1
571334,2015-02-18T15:12:06.927,9790,990,1
387677,2012-06-07T20:57:17.063,9790,1451,1
390301,2012-06-19T22:02:01.797,9807,124,1
388027,2012-06-08T19:41:30.353,9815,4618,1
388623,2012-06-11T18:01:56.480,9840,6753,1
388620,2012-06-11T17:07:44.620,9842,1935,1
984384,2018-07-03T21:42:03.083,9842,52587,1
984531,2018-07-06T00:31:38.213,9842,52587,3
388701,2012-06-12T14:17:04.533,9861,8656,1
389300,2012-06-15T08:15:35.763,9889,175,1
389198,2012-06-14T20:56:09.323,9889,2591,1
389815,2012-06-18T03:03:15.907,9914,9938,1
389789,2012-06-18T03:02:08.260,9938,9914,1
390198,2012-06-19T15:29:03.710,9966,9948,1
390717,2012-06-21T18:15:22.507,9969,2894,1
402961,2012-08-14T16:54:49.653,9993,5,1
390900,2012-06-22T15:46:04.720,10022,2583,1
390964,2012-06-22T20:32:00.027,10028,452,1
488938,2013-07-14T17:06:28.237,10036,296,1
488937,2013-07-14T17:06:28.237,10036,9237,1
391617,2012-06-25T16:52:02.200,10045,9615,1
662875,2016-04-06T22:49:13.670,10054,36577,1
394055,2012-07-06T02:52:35.920,10069,5996,1
1271990,2021-04-18T19:19:11.277,10109,76237,1
392927,2012-07-01T22:25:28.197,10129,10133,1
392901,2012-07-01T22:25:17.097,10133,10129,1
392971,2012-07-02T05:32:15.057,10138,2795,1
392970,2012-07-02T05:32:15.053,10138,3729,1
392969,2012-07-02T05:32:15.053,10138,5209,1
393112,2012-07-02T14:05:31.687,10143,1347,1
393111,2012-07-02T14:05:31.687,10143,2446,1
393321,2012-07-03T03:32:07.413,10159,6930,1
1151663,2020-04-19T10:55:56.413,10162,42039,1
393626,2012-07-04T03:57:09.230,10177,6842,1
1313505,2022-01-05T00:52:05.173,10186,82368,1
393973,2012-07-05T14:40:19.413,10198,9776,1
394199,2012-07-06T18:16:12.233,10216,623,1
463395,2013-02-18T03:03:26.337,10216,623,3
488076,2013-07-07T20:34:49.893,10236,14689,1
394629,2012-07-08T17:59:22.883,10245,2170,1
394669,2012-07-08T18:23:52.903,10245,9267,1
395630,2012-07-13T14:07:47.633,10294,1549,1
395716,2012-07-13T19:43:33.100,10302,2623,1
463396,2013-02-18T03:03:26.337,10302,2623,3
396199,2012-07-16T13:19:34.330,10350,10326,1
396268,2012-07-16T15:15:38.580,10351,10326,1
396787,2012-07-18T15:56:12.917,10398,1326,1
398855,2012-07-27T22:06:12.277,10434,3618,1
397497,2012-07-21T18:31:17.263,10439,327,1
463397,2013-02-18T03:03:26.337,10439,327,3
397919,2012-07-24T04:53:58.493,10460,429,1
397998,2012-07-24T13:10:13.427,10473,4526,1
397997,2012-07-24T13:08:15.237,10473,10376,1
398298,2012-07-25T19:38:45.907,10489,1743,1
398501,2012-07-26T15:00:37.603,10493,8262,1
398500,2012-07-26T15:00:37.603,10493,10177,1
1045436,2019-04-10T06:37:13.107,10493,8262,3
398453,2012-07-26T04:55:46.997,10504,244,1
1314329,2022-01-24T15:33:41.210,10522,54532,1
1314330,2022-01-24T15:33:41.210,10522,82201,1
407053,2012-08-30T00:25:33.247,10531,2322,1
398944,2012-07-28T03:52:02.140,10531,10459,1
400881,2012-08-06T14:23:38.363,10540,2744,1
422685,2012-11-03T05:53:23.487,10543,244,1
399868,2012-08-01T18:44:42.500,10549,3957,1
399654,2012-07-31T17:38:28.813,10567,452,1
402174,2012-08-10T21:09:37.567,10567,5364,1
400392,2012-08-03T19:49:03.870,10614,9238,1
400722,2012-08-05T16:31:23.527,10631,7264,1
407043,2012-08-30T00:04:52.643,10637,1505,1
407042,2012-08-30T00:04:52.643,10637,6559,1
407041,2012-08-30T00:04:52.643,10637,8577,1
401053,2012-08-07T03:09:09.203,10658,244,1
401181,2012-08-07T15:44:05.987,10664,5,1
401182,2012-08-07T15:44:05.987,10664,3779,1
401209,2012-08-07T16:35:07.920,10668,7428,1
463398,2013-02-18T03:03:26.337,10668,7428,3
1469139,2024-01-05T16:15:36.307,10688,90495,1
401578,2012-08-08T20:17:02.543,10695,7420,1
403782,2012-08-17T16:13:46.363,10699,5102,1
401754,2012-08-09T09:12:36.927,10699,10689,1
401979,2012-08-10T01:24:56.730,10721,4183,1
401978,2012-08-10T01:24:56.730,10721,10360,1
401982,2012-08-10T02:07:06.407,10733,166,1
401984,2012-08-10T02:07:06.407,10733,1689,1
401983,2012-08-10T02:07:06.407,10733,9362,1
550716,2014-10-04T04:01:13.143,10738,21886,1
402241,2012-08-10T22:32:13.073,10751,437,1
463399,2013-02-18T03:03:26.337,10751,437,3
402634,2012-08-12T22:28:17.653,10767,82,1
